Request On,Departure - Destination,Departure Date,Stop,Departure Time - Arrival Time (Price)
7/12/2021 3:03,LBU - KBR,12/10/2021,1 stop,"10:30 - 16:55 (RM1,016.11)"
7/12/2021 3:03,LBU - KBR,12/10/2021,1 stop,"10:30 - 18:15 (RM1,116.11)"
7/12/2021 3:03,LBU - KBR,12/10/2021,1 stop,19:35 - 08:25 (RM696.10)
7/12/2021 3:03,LBU - KBR,12/10/2021,1 stop,19:35 - 15:35 (RM726.10)
7/12/2021 3:03,LBU - KBR,12/10/2021,1 stop,19:35 - 16:55 (RM726.10)
7/12/2021 3:03,LBU - KBR,12/10/2021,1 stop,19:35 - 12:05 (RM726.10)
7/12/2021 3:03,LBU - KBR,12/10/2021,1 stop,19:35 - 09:20 (RM726.10)
7/12/2021 3:04,LBU - KUL,12/10/2021,Direct,10:30 - 12:55 (RM734.31)
7/12/2021 3:04,LBU - KUL,12/10/2021,Direct,19:35 - 22:00 (RM444.30)
7/12/2021 3:04,LBU - LGK,12/10/2021,1 stop,"10:30 - 16:05 (RM1,116.11)"
7/12/2021 3:04,LBU - LGK,12/10/2021,1 stop,"10:30 - 18:55 (RM1,236.11)"
7/12/2021 3:04,LBU - LGK,12/10/2021,1 stop,"10:30 - 19:55 (RM1,116.11)"
7/12/2021 3:04,LBU - LGK,12/10/2021,1 stop,"19:35 - 13:10 (RM1,156.10)"
7/12/2021 3:04,LBU - LGK,12/10/2021,1 stop,"19:35 - 09:30 (RM1,156.10)"
7/12/2021 3:04,LBU - LGK,12/10/2021,1 stop,"19:35 - 10:40 (RM1,156.10)"
7/12/2021 3:04,LBU - LGK,12/10/2021,1 stop,"19:35 - 09:55 (RM1,056.10)"
7/12/2021 3:04,LBU - LGK,12/10/2021,1 stop,"19:35 - 11:40 (RM1,156.10)"
7/12/2021 3:05,LBU - PEN,12/10/2021,1 stop,10:30 - 20:25 (RM936.11)
7/12/2021 3:05,LBU - PEN,12/10/2021,1 stop,10:30 - 22:45 (RM956.11)
7/12/2021 3:05,LBU - PEN,12/10/2021,1 stop,10:30 - 16:20 (RM936.11)
7/12/2021 3:05,LBU - PEN,12/10/2021,1 stop,10:30 - 07:40 (RM936.11)
7/12/2021 3:05,LBU - PEN,12/10/2021,1 stop,10:30 - 19:50 (RM936.11)
7/12/2021 3:05,LBU - PEN,12/10/2021,1 stop,19:35 - 12:35 (RM646.10)
7/12/2021 3:05,LBU - PEN,12/10/2021,1 stop,19:35 - 16:20 (RM646.10)
7/12/2021 3:05,LBU - PEN,12/10/2021,1 stop,19:35 - 10:55 (RM646.10)
7/12/2021 3:05,LBU - PEN,12/10/2021,1 stop,19:35 - 07:40 (RM646.10)
7/12/2021 3:05,LBU - PEN,12/10/2021,1 stop,19:35 - 14:40 (RM646.10)
7/12/2021 3:05,LBU - TGG,12/10/2021,1 stop,"10:30 - 20:05 (RM1,056.10)"
7/12/2021 3:05,LBU - TGG,12/10/2021,1 stop,19:35 - 09:05 (RM726.10)
7/12/2021 3:05,LBU - TGG,12/10/2021,1 stop,19:35 - 13:50 (RM726.10)
7/12/2021 3:06,LGK - BKI,12/10/2021,1 stop,"09:30 - 15:25 (RM1,716.10)"
7/12/2021 3:06,LGK - BKI,12/10/2021,1 stop,"12:55 - 19:05 (RM1,126.10)"
7/12/2021 3:06,LGK - BKI,12/10/2021,1 stop,13:35 - 19:05 (RM996.10)
7/12/2021 3:06,LGK - BKI,12/10/2021,1 stop,13:55 - 20:00 (RM696.10)
7/12/2021 3:06,LGK - BKI,12/10/2021,1 stop,14:10 - 20:00 (RM726.10)
7/12/2021 3:06,LGK - BKI,12/10/2021,1 stop,14:10 - 20:20 (RM726.10)
7/12/2021 3:06,LGK - BKI,12/10/2021,1 stop,15:00 - 20:20 (RM726.10)
7/12/2021 3:06,LGK - BKI,12/10/2021,1 stop,15:00 - 20:55 (RM726.10)
7/12/2021 3:06,LGK - BKI,12/10/2021,1 stop,16:30 - 22:30 (RM786.10)
7/12/2021 3:06,LGK - BKI,12/10/2021,1 stop,17:00 - 22:30 (RM696.10)
7/12/2021 3:06,LGK - BTU,12/10/2021,1 stop,"09:30 - 16:25 (RM1,066.10)"
7/12/2021 3:06,LGK - BTU,12/10/2021,1 stop,10:50 - 16:25 (RM556.10)
7/12/2021 3:06,LGK - BTU,12/10/2021,1 stop,13:55 - 08:35 (RM336.11)
7/12/2021 3:06,LGK - BTU,12/10/2021,1 stop,14:10 - 08:35 (RM366.10)
7/12/2021 3:06,LGK - BTU,12/10/2021,1 stop,15:00 - 08:35 (RM386.11)
7/12/2021 3:06,LGK - BTU,12/10/2021,1 stop,16:00 - 08:35 (RM336.11)
7/12/2021 3:06,LGK - BTU,12/10/2021,1 stop,16:30 - 08:35 (RM466.10)
7/12/2021 3:06,LGK - BTU,12/10/2021,1 stop,17:00 - 08:35 (RM336.11)
7/12/2021 3:06,LGK - BTU,12/10/2021,1 stop,20:30 - 08:35 (RM386.11)
7/12/2021 3:06,LGK - BTU,12/10/2021,1 stop,21:30 - 08:35 (RM636.11)
7/12/2021 3:06,LGK - IPH,12/10/2021,Direct,10:05 - 10:55 (RM154.31)
7/12/2021 3:07,LGK - JHB,12/10/2021,Direct,12:10 - 13:35 (RM134.30)
7/12/2021 3:07,LGK - JHB,12/10/2021,Direct,13:25 - 14:50 (RM134.30)
7/12/2021 3:07,LGK - LBU,12/10/2021,1 stop,09:30 - 19:10 (RM936.10)
7/12/2021 3:07,LGK - LBU,12/10/2021,1 stop,10:50 - 19:10 (RM426.10)
7/12/2021 3:07,LGK - LBU,12/10/2021,1 stop,12:35 - 19:10 (RM426.10)
7/12/2021 3:07,LGK - LBU,12/10/2021,1 stop,12:55 - 19:10 (RM606.10)
7/12/2021 3:07,LGK - LBU,12/10/2021,1 stop,13:35 - 19:10 (RM476.10)
7/12/2021 3:07,LGK - LBU,12/10/2021,1 stop,13:55 - 19:10 (RM426.10)
7/12/2021 3:07,LGK - LBU,12/10/2021,1 stop,21:30 - 19:10 (RM686.11)
7/12/2021 3:08,LGK - MYY,12/10/2021,1 stop,"09:30 - 18:10 (RM1,056.10)"
7/12/2021 3:08,LGK - MYY,12/10/2021,1 stop,10:50 - 18:10 (RM546.10)
7/12/2021 3:08,LGK - MYY,12/10/2021,1 stop,10:50 - 20:00 (RM476.10)
7/12/2021 3:08,LGK - MYY,12/10/2021,1 stop,12:35 - 20:00 (RM476.10)
7/12/2021 3:08,LGK - MYY,12/10/2021,1 stop,12:35 - 18:10 (RM546.10)
7/12/2021 3:08,LGK - MYY,12/10/2021,1 stop,12:55 - 20:00 (RM656.10)
7/12/2021 3:08,LGK - MYY,12/10/2021,1 stop,12:55 - 18:10 (RM726.10)
7/12/2021 3:08,LGK - MYY,12/10/2021,1 stop,13:35 - 20:00 (RM526.10)
7/12/2021 3:08,LGK - MYY,12/10/2021,1 stop,13:55 - 20:00 (RM476.10)
7/12/2021 3:08,LGK - MYY,12/10/2021,1 stop,14:10 - 20:00 (RM506.10)
7/12/2021 3:08,LGK - PEN,12/10/2021,Direct,08:45 - 09:25 (RM184.30)
7/12/2021 3:08,LGK - PEN,12/10/2021,Direct,19:20 - 20:00 (RM474.30)
7/12/2021 3:08,LGK - SDK,12/10/2021,1 stop,09:30 - 15:50 (RM976.10)
7/12/2021 3:08,LGK - SDK,12/10/2021,1 stop,"09:30 - 18:05 (RM1,016.10)"
7/12/2021 3:08,LGK - SDK,12/10/2021,1 stop,10:50 - 18:05 (RM506.10)
7/12/2021 3:08,LGK - SDK,12/10/2021,1 stop,16:00 - 09:10 (RM446.10)
7/12/2021 3:08,LGK - SDK,12/10/2021,1 stop,16:30 - 09:10 (RM576.10)
7/12/2021 3:08,LGK - SDK,12/10/2021,1 stop,17:00 - 09:10 (RM446.10)
7/12/2021 3:08,LGK - SDK,12/10/2021,1 stop,20:30 - 13:05 (RM656.10)
7/12/2021 3:08,LGK - SDK,12/10/2021,1 stop,20:30 - 09:10 (RM496.10)
7/12/2021 3:08,LGK - SDK,12/10/2021,1 stop,21:30 - 13:05 (RM906.10)
7/12/2021 3:08,LGK - SDK,12/10/2021,1 stop,21:30 - 09:10 (RM746.10)
7/12/2021 3:08,LGK - SBW,12/10/2021,1 stop,"09:30 - 20:40 (RM1,216.10)"
7/12/2021 3:08,LGK - SBW,12/10/2021,1 stop,10:50 - 20:40 (RM706.10)
7/12/2021 3:08,LGK - SBW,12/10/2021,1 stop,12:35 - 20:40 (RM706.10)
7/12/2021 3:08,LGK - SBW,12/10/2021,1 stop,12:55 - 20:40 (RM886.10)
7/12/2021 3:08,LGK - SBW,12/10/2021,1 stop,13:35 - 20:40 (RM756.10)
7/12/2021 3:08,LGK - SBW,12/10/2021,1 stop,13:55 - 20:40 (RM706.10)
7/12/2021 3:08,LGK - SBW,12/10/2021,1 stop,14:10 - 20:40 (RM736.10)
7/12/2021 3:08,LGK - SBW,12/10/2021,1 stop,15:00 - 20:40 (RM736.10)
